ID,Class,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,Aff
ID_025,Lyase,12.97455812,-0.378573344,12.97455812,0.00836694,0.205667063,503.477,468.197,502.1718717,174,0,0.338236841,-0.507674913,0.507674913,0.338236841,1.21875,1.96875,2.6875,1.716465369,939.5840803,23.25878407,19.45533585,21.04133239,15.0313483,11.71132469,12.62700022,10.50729208,11.61261022,8.144965178,9.648713651,5.643006725,6.419922352,-1.59,15143532.94,23.56424437,8.641898726,4.430423235,199.7488819,14.5802533,11.85347822,0,0,0,5.969305288,0,4.794537184,0,0,41.58465699,99.4617795,4.82717407,17.26846869,19.37479049,21.89924919,0,0,11.33289652,88.35312062,0,53.63008462,0,5.749511833,0,0,5.749511833,15.9299439,33.71199034,15.89454753,11.33289652,75.2175815,42.50318163,0,0,0,59.06,0,9.901064579,0,40.86069722,23.23226881,43.24066414,5.57310453,18.19910121,6.9237372,42.93528966,9.473725908,0,0,0,0,0,0,0,0,0,65.09961754,0.592592593,32,1,4,1,2,3,1,0,1,4,1,5,1,1,1,2,4,6.5037,130.2603,5.77
ID_026,Membrane Protein,14.49164236,-1.853161205,14.49164236,0.121329862,0.124578646,883.178,800.522,882.5929241,358,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.983870968,1.677419355,2.290322581,1.764551626,1509.229661,46.31889752,39.76906294,39.76906294,28.96432494,22.84268676,22.84268676,19.5718787,19.5718787,13.86597169,13.86597169,10.02520024,10.02520024,-1.9,7.6906E+12,52.721859,22.52996405,12.9169525,370.4796761,64.17051303,30.01691636,12.58005346,0,0,5.969305288,14.67842544,0,0,0,26.83757867,119.3849438,50.81856325,47.22980121,58.74835188,5.969305288,0,20.10058659,17.75371814,198.1848552,40.83941072,30.08987277,0,0,5.316788604,0,0,0,177.4237696,39.76047131,17.75371814,107.0354081,24.39594478,0,0,0,205,95.95792882,30.32717416,0,37.32617813,39.02066887,5.693927995,14.03353474,40.81552957,64.8893037,15.20067686,28.42117772,0,0,0,0,0,0,0,0,0,142.0833333,0.869565217,62,6,16,0,3,3,0,1,1,16,6,16,13,0,3,3,4,2.8458,233.6827,5.83
ID_027,Membrane Protein,14.54692957,-1.920812475,14.54692957,0.099495781,0.117645042,953.225,868.553,952.5984034,384,0,0.318735276,-0.492956782,0.492956782,0.318735276,0.985074627,1.686567164,2.343283582,1.472651329,1771.371962,49.75805511,42.26810244,42.26810244,31.32449828,24.40360984,24.40360984,20.87589147,20.87589147,14.88980722,14.88980722,10.82258404,10.82258404,-2.72,1.12976E+14,55.21051321,23.01077362,13.17896542,397.8090107,74.22416459,35.7664282,12.58005346,0,0,12.0004198,9.694446915,4.794537184,0,0,20.7712116,117.9252496,63.27468398,48.14275518,68.27975202,17.68780607,0,15.11660807,17.75371814,198.0609204,52.76308129,23.7625527,0,5.749511833,15.37044016,10.48192346,5.749511833,0,185.0777876,39.63653653,17.75371814,106.9049316,18.19910121,0,0,0,230.44,95.95792882,35.12171134,0,43.35729264,44.7701807,17.73378495,14.03353474,47.60879027,56.79910916,10.63357721,33.15804068,0,0,0,0,0,0,0,0,0,156.5833333,0.836734694,67,7,18,0,4,4,1,0,1,16,7,18,12,0,3,3,5,3.4176,250.4014,5.843333333
ID_028,Oxidoreductase,13.65632267,-1.861381893,13.65632267,0.105187496,0.152856473,802.063,730.495,801.5139455,322,0,0.311176054,-0.458935944,0.458935944,0.311176054,1,1.666666667,2.333333333,1.589731501,1599.697361,42.40468396,35.79824598,35.79824598,26.68652128,20.83135539,20.83135539,17.69241254,17.69241254,12.46608875,12.46608875,9.091664983,9.091664983,-2.72,8.73298E+11,46.96369433,20.02354604,11.52037814,339.2138154,49.95992417,23.91294997,6.290026729,5.907179729,0,5.969305288,14.4889841,0,0,0,63.23578108,96.65112242,37.63585692,36.25167764,49.3323002,22.64893345,0,15.11660807,17.75371814,153.693614,33.72961318,48.02802097,0,0,5.316788604,0,0,0,147.138163,30.22048485,17.75371814,86.63663558,42.46456948,0,10.77244843,0,181.49,71.8589185,35.12171134,0,43.23335786,32.47591246,16.33589992,13.8474744,27.6949488,80.20720731,5.316788604,14.21058886,0,0,0,0,0,0,0,0,0,133.8333333,0.727272727,57,6,13,0,2,2,2,0,2,12,6,13,10,0,2,2,4,3.2479,219.1617,5.86
ID_029,Oxidoreductase,12.49123987,-1.265157733,12.49123987,0.014844839,0.558076353,366.41,340.202,366.1678532,144,0,0.342300439,-0.506884952,0.506884952,0.342300439,1.153846154,1.884615385,2.576923077,2.396504424,655.5328756,19.26722023,14.96082853,14.96082853,12.32860626,8.658245558,8.658245558,6.520938869,6.520938869,4.443578399,4.443578399,2.909691273,2.909691273,-2.09,448623.8296,20.22470983,9.024229814,4.968480263,152.045764,29.89983549,23.16644155,0,0,0,5.969305288,0,4.794537184,0,0,12.15204021,44.23684225,6.066367068,25.4216967,34.69437267,12.04532539,0,0,0,57.02288924,7.109797541,29.33565723,0,11.49902367,4.736862954,0,11.49902367,0,57.92107796,4.736862954,0,48.52846386,18.20875424,0,6.076020107,0,116.45,30.38517084,25.22064676,0,24.15460657,24.15460657,0,19.25218472,19.06612437,0,0,9.473725908,0,0,0,0,0,0,0,0,0,69.66666667,0.526315789,26,4,7,0,1,1,1,0,1,7,4,7,1,0,0,0,2,1.616,95.0587,5.865
ID_030,Ribosome,14.47520166,-1.856364052,14.47520166,0.121005523,0.085382189,891.223,808.567,890.5649951,356,0,0.311188426,-0.458935816,0.458935816,0.311188426,0.983606557,1.639344262,2.229508197,1.76885769,1409.715206,45.77492745,39.20515361,40.02165019,28.35817179,22.67439501,23.08264331,19.74853914,20.15678743,13.8550544,14.11724309,9.847064464,10.1157932,-1.32,6.40602E+12,52.30594457,21.77830672,13.16153755,370.2005715,69.48730164,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,0,0,20.7712116,119.2222136,57.20831692,41.53587322,58.74835188,23.29961562,0,20.43339667,17.75371814,210.5235828,40.83941072,0,0,0,10.63357721,0,0,12.21787344,183.5940688,33.21571491,17.75371814,114.1831234,0,0,0,0,204.14,95.95792882,30.32717416,0,37.32617813,43.63019018,12.84164325,14.03353474,34.618686,46.69020249,15.53348694,40.63905117,0,5.478301651,0,0,0,0,0,0,0,134.6050317,0.954545455,61,7,16,1,3,4,0,0,0,15,7,17,12,1,3,4,4,2.2875,234.4974,5.87
ID_031,Ribosome,14.54227269,-1.937732439,14.54227269,0.093371843,0.137460258,930.235,842.539,929.6300378,378,0,0.31712435,-0.458935816,0.458935816,0.31712435,1,1.646153846,2.215384615,2.174173677,1533.062237,49.35227771,42.0995808,42.0995808,30.14506415,23.8422681,23.8422681,20.57337975,20.57337975,14.1010708,14.1010708,10.20165201,10.20165201,-2.25,1.67451E+13,57.07003101,24.34599784,14.63085747,388.706522,69.07042276,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,5.261891555,0,20.7712116,108.0101713,63.75307332,54.02591615,63.54288907,12.0004198,5.261891555,20.0165178,17.75371814,217.9502356,47.38416713,0,0,6.069221313,5.316788604,4.794537184,0,0,195.9574126,33.21571491,29.08483101,121.6097761,0,0,0,0,236.21,95.95792882,40.3836029,0,62.3647115,32.47591246,0,14.03353474,53.36607013,51.59011223,11.38600992,28.42117772,0,0,0,0,0,0,0,0,0,155.4166667,0.936170213,65,6,18,0,3,3,0,0,0,16,6,18,14,0,3,3,3,2.99468,243.2097,5.89
ID_032,Ribosome,14.43302936,-1.917429535,14.43302936,0.073971997,0.147795063,863.144,780.488,862.5878387,352,0,0.314531664,-0.458935816,0.458935816,0.314531664,0.983333333,1.616666667,2.183333333,2.180916827,1357.590946,45.6536071,39.08383327,39.08383327,27.69637574,22.01259897,22.01259897,19.27541259,19.27541259,13.13916794,13.13916794,9.525159437,9.525159437,-1.74,1.55273E+12,52.60353293,21.76155226,12.9319572,358.6442024,69.48730164,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,0,0,20.7712116,101.5893497,57.20831692,41.53587322,63.54288907,12.0004198,0,20.43339667,17.75371814,205.1085924,40.83941072,0,0,0,10.63357721,4.794537184,0,0,184.5127464,33.21571491,17.75371814,108.7681329,0,0,0,0,221.21,95.95792882,35.12171134,0,62.48864629,12.96557803,0,14.03353474,48.4661604,51.59011223,10.63357721,28.42117772,0,0,0,0,0,0,0,0,0,142.9166667,0.953488372,60,7,17,0,3,3,0,0,0,15,7,17,11,0,3,3,3,1.9785,224.7924,5.893333333
ID_033,Ribosome,14.47419023,-1.901161458,14.47419023,0.105573575,0.117201045,891.198,804.51,890.6191388,364,0,0.314692081,-0.458935816,0.458935816,0.314692081,0.967741935,1.596774194,2.161290323,2.148849825,1415.830399,47.28336361,40.71358978,40.71358978,28.48698031,22.8192233,22.8192233,20.70492788,20.70492788,13.43101667,13.43101667,9.767754404,9.767754404,-1.74,3.20521E+12,54.59265162,22.16570012,13.89227552,371.3740866,69.48730164,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,0,0,20.7712116,114.9339085,56.70540134,41.53587322,63.54288907,12.0004198,0,20.43339667,17.75371814,217.9502356,40.83941072,0,0,0,10.63357721,4.794537184,0,0,184.0098309,33.21571491,17.75371814,122.1126917,0,0,0,0,221.21,101.4968541,35.12171134,0,43.35729264,32.47591246,0,14.03353474,41.5424232,65.43758663,10.63357721,28.42117772,0,0,0,0,0,0,0,0,0,146.3333333,0.955555556,62,7,17,0,3,3,0,0,0,15,7,17,11,0,3,3,3,2.7587,234.0264,5.916666667
ID_034,Transferase,14.47043298,-1.894644505,14.47043298,0.107823308,0.098533649,891.198,804.51,890.6191388,364,0,0.314290127,-0.458935816,0.458935816,0.314290127,0.919354839,1.548387097,2.129032258,2.130910565,1376.692304,46.90468396,40.33491012,40.33491012,28.8405337,23.12988347,23.12988347,19.61025797,19.61025797,13.75837285,13.75837285,9.8241632,9.8241632,-1.74,4.92317E+12,54.59265162,23.63065214,13.89227552,371.3740866,69.48730164,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,0,0,34.11577042,100.5835185,57.71123249,41.53587322,63.54288907,12.0004198,0,20.43339667,17.75371814,211.4054792,47.38416713,0,0,0,10.63357721,4.794537184,0,0,185.015662,33.21571491,17.75371814,121.1068606,0,0,0,0,221.21,95.95792882,35.12171134,0,43.35729264,39.02066887,12.84164325,14.03353474,34.618686,51.59011223,17.55731441,28.42117772,0,0,0,0,0,0,0,0,0,145.5833333,0.955555556,62,7,17,0,3,3,0,0,0,15,7,17,14,0,3,3,3,2.7603,234.0484,5.92
ID_035,Transferase,13.63196097,-1.776864062,13.63196097,0.096638846,0.134929119,832.093,758.509,831.5357435,334,0,0.311176054,-0.458935944,0.458935944,0.311176054,1.084745763,1.779661017,2.457627119,1.507330011,1640.726732,43.81889752,37.12914401,37.12914401,27.68652128,21.33831694,21.33831694,17.89603127,17.89603127,12.48006072,12.48006072,8.911317748,8.911317748,-2.99,2.32358E+12,48.67406674,21.19589025,12.32093479,350.6675792,59.80695806,23.91294997,6.290026729,5.907179729,0,5.969305288,14.57305289,0,0,0,38.9703128,99.49562862,54.96843654,41.89231314,48.96263576,28.46679622,0,20.10058659,17.75371814,147.2727924,52.70095573,36.52867891,0,0,10.63357721,5.687386275,0,0,160.670168,28.53652618,17.75371814,81.07318409,36.52867891,0,10.90292493,0,195.41,71.8589185,30.01518395,0,49.96417461,25.93115606,16.59031121,6.9237372,40.81552957,70.22223542,20.51746546,18.94745182,0,0,0,0,0,0,0,0,0,136.8333333,0.75,59,6,15,0,2,2,1,1,2,14,6,15,12,0,2,2,4,3.1664,226.5326,5.935
ID_036,Transferase,14.47129541,-1.863308496,14.47129541,0.11823544,0.085509895,893.239,808.567,892.5806451,358,0,0.311188426,-0.458935816,0.458935816,0.311188426,1,1.639344262,2.213114754,2.156711887,1379.311674,46.36071388,39.79094005,40.60743663,28.19637574,22.51259897,22.92084726,19.62896599,20.03721428,13.36225512,13.62444381,9.696186855,10.03395119,-1.32,2.52975E+12,54.01573559,22.72838401,13.84704002,371.2064027,69.48730164,30.01691636,17.69249034,0,0,5.969305288,9.694446915,0,0,0,20.7712116,120.2280447,57.20831692,41.53587322,58.74835188,23.29961562,0,20.43339667,17.75371814,211.529414,40.83941072,0,0,0,10.63357721,0,0,12.21787344,183.5940688,33.21571491,17.75371814,115.1889545,0,0,0,0,204.14,95.95792882,30.32717416,0,43.36801896,37.58834935,0,14.03353474,34.618686,60.53767689,15.53348694,40.63905117,0,5.438301651,0,0,0,0,0,0,0,135.6450317,0.954545455,61,7,16,0,3,3,0,0,0,15,7,17,12,0,3,3,3,2.5335,236.6114,5.946666667
ID_037,Transferase,14.5163879,-1.884682747,14.5163879,0.111072847,0.091114573,928.244,846.596,927.560244,368,0,0.311188426,-0.458935816,0.458935816,0.311188426,1.03125,1.71875,2.328125,1.748803524,1615.57395,47.89624779,40.47020445,41.28670103,29.85817179,23.07963801,23.48788631,19.69662828,20.10487657,13.86189117,14.10829081,9.994956042,10.21486924,-2.17,1.78801E+13,54.4355777,23.22394308,13.5040785,386.3883185,69.48730164,30.01691636,17.69249034,0,0,5.969305288,14.67842544,0,0,0,20.7712116,118.5133045,57.36331966,53.42010307,58.74835188,28.98700189,0,20.10058659,17.75371814,191.6400988,46.15619933,24.52642128,0,0,10.63357721,5.687386275,0,12.21787344,182.5362065,33.21571491,17.75371814,101.3414801,24.52642128,0,0,0,217.03,95.95792882,30.32717416,0,37.32617813,37.58834935,5.687386275,14.03353474,47.01237314,58.82293663,20.51746546,40.63905117,0,5.516296738,0,0,0,0,0,0,0,142.9003699,0.847826087,64,7,17,0,3,3,0,1,1,16,7,18,12,0,3,3,4,3.0426,246.1994,5.98
ID_038,Transferase,14.81100828,-1.370617823,14.81100828,0.089967427,0.124695119,1084.455,986.679,1083.730755,436,0,0.31103606,-0.451699703,0.451699703,0.31103606,0.597402597,1.103896104,1.597402597,2.869887948,2125.403756,59.08181033,49.98306505,49.98306505,35.81666522,28.04811566,28.04811566,23.26073076,23.26073076,15.78542177,15.78542177,10.21791944,10.21791944,-5.74,4.26402E+15,67.36994526,30.41910196,17.37611668,459.8909558,50.50356602,48.33472663,6.103966388,47.25743783,5.907179729,5.969305288,47.94537184,0,0,12.34378421,95.92648964,88.38275599,47.19810679,5.917906046,52.68223479,59.13392285,0,45.76670307,41.42534232,215.7031648,34.73544434,0,0,12.34378421,21.26715442,0,0,0,178.8494497,52.68223479,53.76912654,155.222631,0,0,0,0,244.25,155.121893,47.94537184,0,25.3043057,38.52492974,4.899909731,61.63780125,55.3898976,34.618686,27.18758873,11.16021285,0,0,0,0,0,0,0,0,0,190.8333333,0.789473684,77,4,20,0,2,2,0,0,0,11,4,20,12,0,2,2,2,3.7357,294.6448,5.98
ID_039,Transferase,14.70737711,-1.40069774,14.70737711,0.129610435,0.184283435,812.018,746.498,811.4731433,322,0,0.410436065,-0.457501603,0.457501603,0.410436065,1.017241379,1.724137931,2.362068966,1.433018751,1740.315447,42.68914101,36.12221823,36.12221823,27.35915322,20.76527135,20.76527135,17.32412939,17.32412939,12.81712464,12.81712464,9.431301117,9.431301117,-3.76,2.85918E+12,45.32658941,18.66007498,9.33102934,342.6301214,43.15776127,23.90908377,17.67432249,0,0,12.06254536,19.36759007,9.778515705,0,0,27.6949488,86.02713502,68.14885153,35.87207249,47.9689909,23.62903525,0,24.33487615,23.67162418,148.0304377,27.74989791,37.05058493,0,11.25737949,0,4.794537184,0,0,134.8120123,44.61268273,23.67162418,87.49400571,37.05058493,0,11.25737949,0,171.85,83.36328283,24.28467613,0,30.77069541,32.35197768,11.25737949,14.03353474,51.31586575,62.66314265,9.967957042,23.68431477,0,0,0,0,0,0,0,0,1.992086515,133.1745802,0.720930233,58,1,15,0,3,3,0,2,2,14,1,15,11,0,3,3,5,4.9292,214.2508,5.995
ID_040,Chaperone,14.49625714,-1.892655965,14.49625714,0.109471498,0.110654046,903.209,816.521,902.6191388,368,0,0.314506544,-0.458935816,0.458935816,0.314506544,0.952380952,1.603174603,2.206349206,1.747021159,1436.07053,47.18914101,40.61936717,40.61936717,29.35817179,23.67439501,23.67439501,20.45564592,20.45564592,14.63287584,14.63287584,10.68954311,10.68954311,-1.74,1.3297E+13,53.8708471,22.83813874,13.46250139,376.7331976,69.48730164,30.01691636,12.58005346,0,0,12.0004198,9.694446915,4.794537184,0,0,33.61285484,107.0043401,57.20831692,41.53587322,63.54288907,12.0004198,0,20.43339667,17.75371814,223.3652261,40.83941072,0,0,0,10.63357721,4.794537184,0,0,184.5127464,33.21571491,17.75371814,127.0247666,0,0,0,0,221.21,95.95792882,35.12171134,0,49.39913347,32.47591246,25.68328649,14.03353474,34.618686,51.59011223,10.63357721,28.42117772,0,0,0,0,0,0,0,0,0,146.4166667,0.956521739,63,7,17,1,3,4,0,0,0,15,7,17,12,1,3,4,4,2.9028,236.5294,5.996666667
ID_041,Chaperone,14.96269293,-1.816194385,14.96269293,0.01681572,0.067615973,1052.035,980.467,1050.438544,390,0,0.328759571,-0.495579319,0.495579319,0.328759571,0.957142857,1.642857143,2.228571429,2.27159516,2077.188698,52.56745619,41.13436365,42.72036018,32.94701263,23.57644898,24.36944725,18.06104167,18.91537857,12.38242417,13.00213203,8.140223172,8.728296116,-6.04,2.64644E+14,58.27423753,27.37798753,16.27044438,416.02014,67.74813934,60.3742652,0,47.25743783,0,12.0004198,38.35629747,9.589074368,0,0,47.10587469,90.91060856,32.85489326,11.58251706,62.52562514,75.18780153,0,41.70055109,23.30314705,160.3753928,20.70222593,28.23527221,0,5.749511833,48.10492953,4.794537184,5.749511833,15.9299439,149.4911838,54.30851923,11.83581209,104.8932693,22.67182072,0,0,0,340.09,125.7184231,53.05189924,0,57.91132939,28.62732609,9.799819462,21.08120672,52.8177872,0,47.83067552,20.94106086,0,0,0,0,0,0,0,0,0.542595858,183.5771,0.652173913,70,11,23,0,2,2,1,0,1,13,9,24,18,0,2,2,3,-0.2779,256.4878,6.02
ID_042,Chaperone,14.49559466,-1.915900633,14.49559466,0.09997784,0.111396865,915.176,832.52,914.5827533,370,0,0.314667548,-0.467475234,0.467475234,0.314667548,0.984375,1.671875,2.28125,1.734557017,1584.81785,47.89624779,40.56099566,40.56099566,29.85817179,23.17149829,23.17149829,19.76284476,19.76284476,13.94576304,13.94576304,10.0260258,10.0260258,-2.46,2.21215E+13,54.14824721,23.02743093,13.36900459,380.1306838,73.90445257,35.77716378,12.58005346,0,0,12.0004198,9.694446915,4.794537184,0,0,20.7712116,106.295431,51.16647609,54.34379262,67.96004,12.0004198,0,20.43339667,17.75371814,198.1848552,40.83941072,24.15614455,0,0,10.63357721,4.794537184,0,0,178.4709056,39.76047131,17.75371814,107.1017275,22.81304807,0,0,0,234.35,95.95792882,35.12171134,0,49.90204905,38.23615988,0,20.29669774,60.59889453,37.74263783,10.63357721,32.83832866,0,0,0,0,0,0,0,0,5.295271724,146.4547283,0.869565217,64,7,18,0,3,3,0,1,1,16,7,18,13,0,3,3,4,2.7534,236.6854,6.03
ID_043,Chaperone,14.19228614,-1.270745033,14.19228614,0.020344107,0.270344079,840.072,770.52,839.5044434,334,0,0.333684054,-0.455939545,0.455939545,0.333684054,0.866666667,1.466666667,2.033333333,2.667336596,1731.078638,45.59276469,37.81357748,37.81357748,28.10367604,20.91923914,20.91923914,16.28599691,16.28599691,11.79588921,11.79588921,6.712337848,6.712337848,-5.05,2.36637E+12,51.09170702,23.66390656,13.74873078,355.8103127,39.9135597,30.2713297,6.103966388,23.62871892,5.907179729,11.93861058,23.97268592,9.589074368,0,0,83.52338318,64.51479131,44.97275419,12.64872279,48.14201359,41.47450922,0,25.3333064,17.75371814,137.399921,27.68777235,59.19353611,0,0,10.63357721,0,0,0,131.4478006,49.45630782,17.75371814,94.06328836,53.63008462,0,0,0,191.96,102.3343402,38.66828768,0,24.33265382,18.41474778,5.563451492,62.68997685,64.96017438,19.91384147,10.63357721,9.473725908,0,0,0,0,0,0,0,0,0,150.5,0.622222222,60,3,15,0,1,1,1,0,1,10,3,15,7,0,0,0,2,3.5799,227.7542,6.04
ID_044,Chaperone,13.13705812,-0.360656258,13.13705812,0.008222907,0.165691133,584.389,548.101,582.0980338,182,0,0.337958529,-0.507674913,0.507674913,0.337958529,1.181818182,1.909090909,2.606060606,1.720782496,938.5393112,24.1814338,20.12619355,23.29818662,15.33198956,12.04675354,13.75542734,11.2253631,14.37451554,8.360964768,10.37536491,5.779367361,6.878657612,-0.85,19508634.64,25.24913013,8.981175082,5.084666795,214.3060326,14.5802533,11.85347822,0,0,0,5.969305288,0,4.794537184,0,0,50.93566521,100.8124122,4.82717407,21.59272718,19.37479049,37.82919308,0,0,11.33289652,99.60111631,0,41.4780444,0,5.749511833,0,0,5.749511833,31.8598878,38.03624883,15.89454753,11.33289652,82.1413187,30.35114142,0,0,0,59.06,0,9.901064579,0,45.18495572,16.81144718,44.08838123,5.57310453,12.13273414,19.91384147,52.28629788,9.473725908,0,0,0,0,0,0,0,0,-0.360656258,63.0647673,0.666666667,33,1,4,1,2,3,1,0,1,4,1,6,1,1,1,2,4,7.1011,138.4523,6.05
ID_045,Chaperone,14.48823938,-1.921811136,14.48823938,0.09822815,0.130564307,901.149,820.509,900.5671032,364,0,0.311188426,-0.458935816,0.458935816,0.311188426,1.015873016,1.682539683,2.26984127,1.774215555,1612.648995,47.35227771,40.14640193,40.14640193,29.28569214,22.74085539,22.74085539,19.59682205,19.59682205,13.89423124,13.89423124,9.983087327,9.983087327,-2.33,1.19462E+13,53.28639882,21.97884049,12.56587428,373.8004696,68.58766397,30.01691636,18.97369296,5.760247419,5.907179729,5.969305288,14.4889841,4.983978521,0,0,20.7712116,101.0864341,51.16647609,47.22980121,67.96004,11.87648502,0,20.10058659,17.75371814,198.563836,40.83941072,17.84781491,0,0,5.316788604,0,0,0,183.3309494,33.21571491,24.67745534,117.5901927,10.81079044,0,0,0,235.21,101.8651085,35.12171134,0,49.63118196,31.62508405,0,20.42717424,55.3898976,37.74263783,10.30076712,32.83832866,0,0,0,0,0,0,0,0,5.241727155,145.1749395,0.888888889,63,6,18,0,3,3,0,1,1,17,6,18,12,0,3,3,4,2.38742,231.3122,6.06
ID_046,Chaperone,14.60979716,-1.887329497,14.60979716,0.111798947,0.119228748,963.264,876.576,962.6191388,388,0,0.311188426,-0.496741766,0.496741766,0.311188426,0.955882353,1.647058824,2.279411765,1.529354538,1939.661562,50.6282986,43.47020445,43.47020445,31.77318669,24.74006933,24.74006933,21.19508073,21.19508073,15.11630018,15.11630018,11.01461651,11.01461651,-2.78,1.42247E+14,56.13816427,23.18369685,12.81069607,404.639828,68.90737599,35.7664282,12.58005346,0,0,5.969305288,14.67842544,0,0,0,20.7712116,125.3519024,67.93401457,54.16237148,63.48521483,22.55961649,0,14.78379798,17.75371814,198.563836,53.26599687,29.95939627,0,5.749511833,10.05365156,5.687386275,5.749511833,0,184.5335672,33.21571491,24.67745534,107.0354081,24.26546827,0,10.90292493,0,214.23,95.95792882,30.32717416,0,37.32617813,32.47591246,28.03375103,14.03353474,41.72848354,77.87940797,10.21669833,38.1420192,0,0,0,0,0,0,0,0,0,154.75,0.803921569,68,6,17,0,3,3,1,1,2,17,6,17,13,0,3,3,5,4.63832,259.2607,6.07
ID_047,DNA,12.60565794,-2.365405557,12.60565794,0.120965924,0.160799622,926.063,854.495,925.4671144,368,0,0.311304345,-0.480882984,0.480882984,0.311304345,0.676923077,1.246153846,1.830769231,1.859385458,1667.278036,48.43178169,37.02546602,37.02546602,30.61549551,21.99869661,21.99869661,17.2530683,17.2530683,11.7581004,11.7581004,7.772393062,7.772393062,-3.48,2.64769E+13,55.84614334,27.36162925,18.61392626,378.9648523,85.95944803,24.22980521,18.36716461,0,0,11.93861058,9.589074368,0,0,0,98.9117559,26.18620207,37.51909858,67.39835994,89.81485492,11.93861058,0,0,23.48738562,169.7943867,0,85.0642815,0,0,5.733667477,0,0,0,170.8735414,28.53652618,17.75371814,72.13778458,85.0642815,0,0,0,339.84,153.5351329,70.86740311,0,25.18037091,0,0,12.15204021,80.68369557,12.99975731,0,24.68111929,0,0,0,0,0,0,0,0,0,178.5833333,0.652173913,65,14,19,0,3,3,0,0,0,18,13,19,3,0,2,2,3,-0.3584,233.536,6.1
ID_048,DNA,14.53114389,-1.937640717,14.53114389,0.082863824,0.084840547,953.225,868.553,952.5984034,384,0,0.318735093,-0.458935816,0.458935816,0.318735093,0.940298507,1.582089552,2.164179104,1.719682578,1751.87685,50.34384155,42.43123915,42.43123915,31.16270224,24.09471465,24.09471465,20.58846437,20.58846437,14.49178068,14.49178068,10.34652489,10.34652489,-2.85,6.1675E+13,56.73503622,23.8409659,14.15720291,397.8628187,69.48730164,30.01691636,18.36329841,0,0,12.0004198,14.4889841,4.794537184,0,0,20.7712116,125.3519024,62.41731385,41.53587322,68.33742625,23.47105102,0,15.11660807,17.75371814,198.563836,46.15619933,29.82891977,0,0,10.63357721,10.48192346,0,0,184.2541506,33.21571491,17.75371814,118.623206,24.26546827,0,0,0,238.28,101.9890433,39.91624853,0,49.65417948,37.18199382,0,20.95727194,72.73162867,37.74263783,10.63357721,28.42117772,0,0,0,0,0,0,0,0,0,161.0833333,0.816326531,67,7,18,0,3,3,1,0,1,16,7,18,13,0,3,3,4,3.6853,251.2069,6.103333333
